tweet_id,media_id,image_url,character_name,character_ruby,work_name,rating
1236884329940144128,1236884300487745536,https://pbs.twimg.com/media/ESpLt87UYAAU2s9.jpg,初音 ミク,はつね みく,VOCALOID,0
1237536377996115969,1237536123825446912,https://pbs.twimg.com/media/ESycjEFUYAAYDss.jpg,人造人間21号、21号,じんぞうにんげん21ごう、21ごう,ドラゴンボール,0
1238129143545397249,1238129050876399616,https://pbs.twimg.com/media/ES63z9eUUAAnVc-.jpg,歳納 京子,としのう きょうこ,ゆるゆり,0
1238801207583322113,1238801135546163201,https://pbs.twimg.com/media/ETEbEb-UYAE96hl.jpg,笹木 咲,ささき さく,にじさんじ,0
1239483462018412546,1239483450173698050,https://pbs.twimg.com/media/ETOHoYCUMAIznZs.jpg,藤林 杏,ふじばやし きょう,CLANNAD,0
1240929884337291266,1240929746256449537,https://pbs.twimg.com/media/ETirB4zU0AEvNIv.jpg,ルイズ・フランソワーズ・ル・ブラン・ド・ラ・ヴァリエール,るいず ふらんそわーず る ぶらん ど ら ゔぁりえーる,ゼロの使い魔,0
1241358117054468097,1241358095151845376,https://pbs.twimg.com/media/ETownEyU0AAw77S.jpg,羽入,はにゅう,ひぐらしのなく頃に,0
1242429753291722753,1242429734123790336,https://pbs.twimg.com/media/ET3_QrDU4AAS0kh.jpg,メイ,めい,ポケットモンスター,0
1243138839171846144,1243138782238408704,https://pbs.twimg.com/media/EUCEItHVAAA_1yH.jpg,鶴田 姫子,つるた ひめこ,咲-Saki-阿知賀編,0
1243360595325227008,1243360568330686466,https://pbs.twimg.com/media/EUFN2WsUEAILJ4A.jpg,ユウリ,ゆうり,ポケットモンスター,0
1243846424527159296,1243846411084394497,https://pbs.twimg.com/media/EUMHuH_UcAE8_PF.jpg,白井 黒子,しらい くろこ,とある魔術の禁書目録,0
1244622602959642625,1244622586664779776,https://pbs.twimg.com/media/EUXJpfWVAAAXjfY.jpg,美樹 さやか,みき さやか,魔法少女まどか☆マギカ,0
1245114597813583873,1245114575009140736,https://pbs.twimg.com/media/EUeJG-wU0AApZcp.jpg,トガ ヒミコ,とが ひみこ,僕のヒーローアカデミア,0
1246035567952961536,1246035489481584640,https://pbs.twimg.com/media/EUrOrQgUcAAE6mR.jpg,黄前 久美子,おうまえ くみこ,響け！ユーフォニアム,0
1246780131680464896,1246779856135663622,https://pbs.twimg.com/media/EU1zrGYUMAYHIMg.jpg,イカ娘,いかむすめ,侵略!イカ娘,0
1247849956230098944,1247849930728734720,https://pbs.twimg.com/media/EVFA5o4VAAAqDis.jpg,八乙女 うるし,やおとめ うるし,それでも歩は寄せてくる,0
1248517687266783232,1248517682963464193,https://pbs.twimg.com/media/EVOgN7zUwAEMhcZ.jpg,紫咲 シオン,むらさき しおん,ホロライブ,0
1249277643725221888,1249277608690253824,https://pbs.twimg.com/media/EVZTXbvVAAAP2nj.jpg,逢坂 大河,あいさか たいが,とらドラ！,0
1250762875586482182,1250762822926995458,https://pbs.twimg.com/media/EVuaKR7UEAIdces.jpg,佐天 涙子,さてん るいこ,とある科学の超電磁砲,0
1251332787879075840,1251332771890397184,https://pbs.twimg.com/media/EV2ghrRVAAAAasl.jpg,天真=ガヴリール=ホワイト,てんま がゔりーる ほわいと,ガヴリールドロップアウト,0
1251871637038706689,1251871473540591616,https://pbs.twimg.com/media/EV-KePTU8AAeiRy.jpg,吉川 優子,よしかわ ゆうこ,響け！ユーフォニアム,0
